device_id,timestamp,cpu_utilization,memory_utilization,error_count,uptime_flag,cpu_roll_mean,cpu_roll_std,mem_roll_mean,mem_roll_std,cpu_deviation,mem_deviation,error_roll_sum,anomaly_score,anomaly_flag
DEV-001,2025-02-10 12:00:00,28.98,56.7,0,1,33.983333333333334,2.587884592995849,56.356666666666676,1.079030428980868,-5.003333333333334,0.3433333333333266,0.0,0.17447820540122366,0
DEV-001,2025-02-10 12:00:00,28.98,56.7,0,1,32.736666666666665,2.9346254729802963,56.593333333333334,0.9427760426880706,-3.756666666666664,0.10666666666666913,0.0,0.17899717421102912,0
DEV-001,2025-02-10 13:00:00,31.47,53.8,0,1,32.28333333333333,2.8746941866335396,56.31166666666667,1.452823687398664,-0.8133333333333326,-2.5116666666666703,0.0,0.1848124789415858,0
DEV-001,2025-02-10 13:00:00,31.47,53.8,0,1,31.83,2.724422874664988,56.03,1.7726138891479033,-0.35999999999999943,-2.230000000000004,0.0,0.18485766205582732,0
DEV-001,2025-02-10 14:00:00,35.58,56.11,0,1,31.92,2.8573484211761557,55.78333333333334,1.6073912612263321,3.6599999999999966,0.3266666666666609,0.0,0.18330609548183407,0
DEV-001,2025-02-10 14:00:00,35.58,56.11,0,1,32.01,2.9811004679476842,55.53666666666666,1.3708488854234935,3.5700000000000003,0.5733333333333377,0.0,0.18399637808839858,0
DEV-001,2025-02-10 15:00:00,35.21,59.92,0,1,33.04833333333333,2.7937459917939846,56.07333333333333,2.2595722309027235,2.161666666666669,3.846666666666671,0.0,0.18416910865632402,0
DEV-001,2025-02-10 15:00:00,35.21,59.92,0,1,34.086666666666666,2.0336043535224224,56.61000000000001,2.7642141740465624,1.1233333333333348,3.309999999999995,0.0,0.18837717552715733,0
DEV-001,2025-02-10 16:00:00,35.59,60.67,0,1,34.77333333333333,1.62860267305,57.754999999999995,2.7901881656977277,0.81666666666667,2.9150000000000063,0.0,0.18756549081532692,0
DEV-001,2025-02-10 16:00:00,35.59,60.67,0,1,35.46,0.19370080020277303,58.9,2.1869979423857235,0.13000000000000256,1.7700000000000031,0.0,0.1888492272003895,0
DEV-001,2025-02-10 17:00:00,37.33,54.77,0,1,35.751666666666665,0.7949444425027257,58.67666666666667,2.564696213329388,1.5783333333333331,-3.9066666666666663,0.0,0.18390403972761554,0
DEV-001,2025-02-10 17:00:00,37.33,54.77,0,1,36.04333333333334,1.01103247557439,58.45333333333334,2.87274549284585,1.2866666666666617,-3.683333333333337,0.0,0.18474758965695426,0
DEV-001,2025-02-10 18:00:00,44.25,60.43,0,1,37.550000000000004,3.4101495568376454,58.538333333333334,2.931759994724351,6.699999999999996,1.8916666666666657,0.0,0.1517954214233707,0
DEV-001,2025-02-10 18:00:00,44.25,60.43,0,1,39.056666666666665,4.097309686448808,58.623333333333335,2.9867083330426,5.193333333333335,1.8066666666666649,0.0,0.16291570689900547,0
DEV-001,2025-02-10 19:00:00,38.41,72.48,0,1,39.526666666666664,3.768679698072976,60.591666666666676,6.467990156661162,-1.1166666666666671,11.888333333333328,0.0,0.05172652023413332,0
DEV-001,2025-02-10 19:00:00,38.41,72.48,0,1,39.99666666666666,3.329832828636838,62.56,8.09017675950276,-1.586666666666666,9.920000000000002,0.0,0.08174259250051003,0
DEV-001,2025-02-10 20:00:00,30.36,62.92,0,1,38.835,5.159386591446748,63.91833333333333,7.1502431194096445,-8.475000000000001,-0.9983333333333277,0.0,0.1323218468213364,0
DEV-001,2025-02-10 20:00:00,30.36,62.92,0,1,37.67333333333333,6.237950518132274,65.27666666666667,5.689712353596154,-7.313333333333333,-2.356666666666669,0.0,0.13483137892823427,0
DEV-001,2025-02-10 21:00:00,37.09,54.85,0,1,36.48,5.3498336422733335,64.34666666666666,6.95557234644748,0.6100000000000065,-9.496666666666663,0.0,0.13662022526476292,0
DEV-001,2025-02-10 21:00:00,37.09,54.85,0,1,35.28666666666667,3.8615679026356347,63.416666666666664,7.893756182367498,1.8033333333333346,-8.566666666666663,0.0,0.1412618762492076,0
DEV-001,2025-02-10 22:00:00,31.56,47.4,0,1,34.145,3.7648625472915573,59.23666666666666,8.73054561105238,-2.5850000000000044,-11.836666666666659,0.0,0.09455432837706218,0
DEV-001,2025-02-10 22:00:00,31.56,47.4,0,1,33.00333333333333,3.210686323306111,55.05666666666667,6.942600857507715,-1.4433333333333316,-7.656666666666673,0.0,0.1282305712834919,0
DEV-001,2025-02-10 23:00:00,46.65,63.09,0,1,35.718333333333334,6.108346475656561,55.085,6.981348723563391,10.931666666666665,8.005000000000003,0.0,0.06339464246633475,0
DEV-001,2025-02-10 23:00:00,46.65,63.09,0,1,38.43333333333333,6.828202301240564,55.11333333333334,7.019745484465006,8.216666666666669,7.976666666666667,0.0,0.09001616477479796,0
DEV-001,2025-02-11 00:00:00,35.42,63.04,0,1,38.155,6.9272296049719735,56.47833333333333,7.719682420065383,-2.7349999999999994,6.561666666666667,0.0,0.1617295809049441,0
DEV-001,2025-02-11 00:00:00,35.42,63.04,0,1,37.876666666666665,7.011615125394913,57.843333333333334,8.089402120470105,-2.4566666666666634,5.196666666666665,0.0,0.17245742470608288,0
DEV-001,2025-02-11 01:00:00,36.1,63.24,0,1,38.63333333333333,6.413029445329797,60.48333333333334,6.409919396269002,-2.5333333333333314,2.7566666666666606,0.0,0.17604617253886579,0
DEV-001,2025-02-11 01:00:00,36.1,63.24,0,1,39.39000000000001,5.631788348295825,63.123333333333335,0.09309493361577055,-3.2900000000000063,0.11666666666666714,0.0,0.17342903835311613,0
DEV-001,2025-02-11 02:00:00,46.0,58.64,0,1,39.281666666666666,5.468076139435812,62.38166666666667,1.8353246760900659,6.718333333333334,-3.741666666666667,0.0,0.1398642686557584,0
DEV-001,2025-02-11 02:00:00,46.0,58.64,0,1,39.17333333333334,5.296650513925496,61.63999999999999,2.325510696599484,6.826666666666661,-2.999999999999993,0.0,0.14337386324327472,0
DEV-001,2025-02-11 03:00:00,43.73,58.7,0,1,40.55833333333333,5.2045918828153805,60.916666666666664,2.4732300068261863,3.171666666666667,-2.2166666666666615,0.0,0.17311834466718456,0
DEV-001,2025-02-11 03:00:00,43.73,58.7,0,1,41.943333333333335,4.6386750982008085,60.193333333333335,2.360090393748858,1.7866666666666617,-1.4933333333333323,0.0,0.17640291083178927,0
DEV-001,2025-02-11 04:00:00,36.13,64.29,0,1,41.94833333333333,4.631126932688011,60.36833333333334,2.652051407244135,-5.818333333333328,3.921666666666667,0.0,0.15416901583284565,0
DEV-001,2025-02-11 04:00:00,36.13,64.29,0,1,41.953333333333326,4.623559955993679,60.54333333333333,2.902279563836944,-5.8233333333333235,3.746666666666677,0.0,0.1548209365828198,0
DEV-001,2025-02-11 05:00:00,45.31,57.64,0,1,41.83833333333333,4.509964153590162,60.376666666666665,3.0579775451539217,3.471666666666671,-2.7366666666666646,0.0,0.16459505996277635,0
DEV-001,2025-02-11 05:00:00,45.31,57.64,0,1,41.72333333333333,4.38981852320437,60.21000000000001,3.1957096238549245,3.586666666666673,-2.5700000000000074,0.0,0.16566083408861443,0
DEV-001,2025-02-11 06:00:00,38.8,52.74,0,1,40.901666666666664,4.400474595616691,59.216666666666676,4.442146628226707,-2.1016666666666666,-6.476666666666674,0.0,0.1599952893290748,0
DEV-001,2025-02-11 06:00:00,38.8,52.74,0,1,40.080000000000005,4.22344882767637,58.223333333333336,5.185042590631841,-1.2800000000000082,-5.483333333333334,0.0,0.17137937951736543,0
DEV-001,2025-02-11 07:00:00,48.58,58.22,0,1,42.155,4.899007042248631,57.21166666666667,4.277337567537359,6.424999999999997,1.0083333333333258,0.0,0.12940723738952847,0
DEV-001,2025-02-11 07:00:00,48.58,58.22,0,1,44.23,4.4530349201418185,56.20000000000001,2.69262697007959,4.350000000000001,2.019999999999989,0.0,0.14009147147163903,0
DEV-001,2025-02-11 08:00:00,27.01,63.33,0,1,41.18,8.230365726989374,57.14833333333334,3.990450684655356,-14.169999999999998,6.181666666666658,0.0,0.0561317658092193,0
DEV-001,2025-02-11 08:00:00,27.01,63.33,0,1,38.129999999999995,9.660347819825136,58.096666666666664,4.7369554216464955,-11.119999999999994,5.233333333333334,0.0,0.08835620257593207,0
DEV-001,2025-02-11 09:00:00,38.57,53.53,0,1,38.09166666666667,9.657613404287153,58.22833333333333,4.566186227768869,0.4783333333333317,-4.698333333333331,0.0,0.17831663988311475,0
DEV-001,2025-02-11 09:00:00,38.57,53.53,0,1,38.053333333333335,9.654695576074209,58.35999999999999,4.384034671395676,0.5166666666666657,-4.829999999999991,0.0,0.1780614231842243,0
DEV-001,2025-02-11 10:00:00,32.95,55.44,0,1,35.44833333333333,8.253276723015288,57.89666666666667,4.545712998712765,-2.4983333333333277,-2.4566666666666706,0.0,0.18635982015291674,0
DEV-001,2025-02-11 10:00:00,32.95,55.44,0,1,32.84333333333334,5.170449367962621,57.43333333333333,4.646722142184352,0.10666666666666202,-1.9933333333333323,0.0,0.18748416147479907,0
DEV-001,2025-02-11 11:00:00,34.75,63.18,1,1,34.13333333333333,4.319507687997038,57.40833333333333,4.608901893799254,0.6166666666666671,5.771666666666668,1.0,0.07036285676765597,0
DEV-001,2025-02-11 11:00:00,34.75,63.18,1,1,35.42333333333334,2.5668865706660977,57.38333333333333,4.570604628128138,-0.6733333333333391,5.796666666666667,2.0,0.0715434680450105,0
DEV-001,2025-02-11 12:00:00,31.97,60.12,0,1,34.32333333333334,2.3540829778632655,58.48166666666666,4.239228310278419,-2.353333333333339,1.6383333333333354,2.0,0.16432526788628404,0
DEV-001,2025-02-11 12:00:00,31.97,60.12,0,1,33.223333333333336,1.261152911690409,59.580000000000005,3.486614403687194,-1.2533333333333374,0.539999999999992,2.0,0.1683056318115264,0
DEV-001,2025-02-11 13:00:00,34.83,64.99,0,1,33.53666666666667,1.4050005931192011,61.17166666666666,3.3973661366807617,1.2933333333333294,3.818333333333335,2.0,0.14426406129755026,0
DEV-001,2025-02-11 13:00:00,34.83,64.99,0,1,33.85,1.4566811593477655,62.76333333333333,2.2017144834570765,0.9799999999999969,2.2266666666666666,2.0,0.1482675627981367,0
DEV-001,2025-02-11 14:00:00,43.39,59.98,0,1,35.29,4.204036155886301,62.23,2.4537481533356607,8.100000000000001,-2.25,1.0,0.11640827116249175,0
DEV-001,2025-02-11 14:00:00,43.39,59.98,0,1,36.73,5.31500517403321,61.69666666666666,2.55177323966394,6.660000000000004,-1.7166666666666615,0.0,0.15479747917550313,0
DEV-001,2025-02-11 15:00:00,40.09,54.13,0,1,38.083333333333336,4.876255393913136,60.69833333333332,4.033516662500019,2.0066666666666677,-6.568333333333321,0.0,0.1600976715476009,0
DEV-001,2025-02-11 15:00:00,40.09,54.13,0,1,39.43666666666667,3.861453957600357,59.69999999999999,4.861579990085416,0.653333333333336,-5.569999999999986,0.0,0.171796613532967,0
DEV-001,2025-02-11 16:00:00,39.53,57.48,0,1,40.220000000000006,3.151501229573151,58.44833333333333,4.140509227941168,-0.6900000000000048,-0.9683333333333337,0.0,0.18857550122535366,0
DEV-001,2025-02-11 16:00:00,39.53,57.48,0,1,41.00333333333334,1.8655901657834815,57.196666666666665,2.6253888600865123,-1.4733333333333363,0.28333333333333144,0.0,0.18703050350249378,0
DEV-001,2025-02-11 17:00:00,38.97,60.89,0,1,40.26666666666667,1.5864635724364295,57.34833333333333,2.8361623131736162,-1.296666666666674,3.5416666666666714,0.0,0.1838758424488987,0
DEV-001,2025-02-11 17:00:00,38.97,60.89,0,1,39.53,0.5008792269607654,57.5,3.023203598833464,-0.5600000000000023,3.3900000000000006,0.0,0.18462445531513438,0
DEV-001,2025-02-11 18:00:00,34.3,61.31,0,1,38.565,2.131025574694132,58.696666666666665,2.83781371246703,-4.265000000000001,2.613333333333337,0.0,0.17951070645955391,0
DEV-001,2025-02-11 18:00:00,34.3,61.31,0,1,37.6,2.5684080672665868,59.893333333333324,1.8787726490093273,-3.3000000000000043,1.4166666666666785,0.0,0.1836517243872982,0
DEV-001,2025-02-11 19:00:00,33.92,57.71,0,1,36.665,2.7406477336570854,59.93166666666667,1.8211470744191718,-2.7449999999999974,-2.221666666666671,0.0,0.18861401422315255,0
DEV-001,2025-02-11 19:00:00,33.92,57.71,0,1,35.73,2.515440319307803,59.97,1.760636248632529,-1.8099999999999952,-2.259999999999998,0.0,0.19038140413276577,0
DEV-001,2025-02-11 20:00:00,32.81,55.68,0,1,34.70333333333333,2.1606357089212427,59.10166666666667,2.3888442114683386,-1.8933333333333309,-3.421666666666667,0.0,0.18624626991389281,0
DEV-001,2025-02-11 20:00:00,32.81,55.68,0,1,33.67666666666667,0.692493080590123,58.23333333333334,2.5502365903315884,-0.8666666666666671,-2.5533333333333417,0.0,0.1888272465162173,0
DEV-001,2025-02-11 21:00:00,37.14,63.46,0,1,34.15,1.5912008044237265,58.59166666666667,3.149612145434095,2.990000000000002,4.868333333333332,0.0,0.17276437668278166,0
DEV-001,2025-02-11 21:00:00,37.14,63.46,0,1,34.623333333333335,2.011612951505721,58.95000000000001,3.609465334367289,2.5166666666666657,4.509999999999991,0.0,0.17520745578624808,0
DEV-001,2025-02-11 22:00:00,34.46,61.3,0,1,34.71333333333334,1.9857660150847563,59.548333333333325,3.6600022768661806,-0.2533333333333374,1.7516666666666723,0.0,0.1888511476027135,0
DEV-001,2025-02-11 22:00:00,34.46,61.3,0,1,34.803333333333335,1.954611640880517,60.14666666666667,3.5921841081249477,-0.3433333333333337,1.1533333333333289,0.0,0.18931929023787664,0
DEV-001,2025-02-11 23:00:00,47.19,52.01,1,1,37.199999999999996,5.178698678239532,59.535,4.658934427527282,9.990000000000002,-7.524999999999999,1.0,-0.01878489441026865,1
DEV-001,2025-02-11 23:00:00,47.19,52.01,1,1,39.596666666666664,6.0026416407001575,58.923333333333325,5.441472839835356,7.593333333333334,-6.913333333333327,2.0,-0.0017710578753634687,1
DEV-001,2025-02-12 00:00:00,43.35,57.19,0,1,40.63166666666667,6.029651454824557,57.87833333333333,4.9783347282666925,2.7183333333333337,-0.6883333333333326,2.0,0.15870078267424415,0
DEV-001,2025-02-12 00:00:00,43.35,57.19,0,1,41.666666666666664,5.840440622647258,56.83333333333332,4.163789940266745,1.6833333333333371,0.35666666666667624,2.0,0.15856637723351685,0
DEV-001,2025-02-12 01:00:00,38.2,48.36,0,1,42.29,5.065652968769363,54.67666666666667,4.703716261283972,-4.089999999999996,-6.31666666666667,2.0,0.12679712352279332,0
DEV-001,2025-02-12 01:00:00,38.2,48.36,0,1,42.913333333333334,4.034653227561045,52.52,3.968606808440631,-4.713333333333331,-4.160000000000004,2.0,0.14006586827453904,0
DEV-001,2025-02-12 02:00:00,37.6,63.45,0,1,41.315000000000005,3.8988652195224067,54.42666666666667,5.935347223766052,-3.7150000000000034,9.023333333333333,1.0,0.11196684010971242,0
DEV-001,2025-02-12 02:00:00,37.6,63.45,0,1,39.71666666666667,2.8271304650948794,56.333333333333336,6.780998943125324,-2.116666666666667,7.116666666666667,0.0,0.15752605366741934,0
DEV-001,2025-02-12 03:00:00,27.07,67.64,0,1,37.00333333333333,5.339051101709609,58.07500000000001,8.231842442612681,-9.93333333333333,9.56499999999999,0.0,0.05001824023283663,0
DEV-001,2025-02-12 03:00:00,27.07,67.64,0,1,34.29,5.599021343056207,59.81666666666667,9.069969496457285,-7.219999999999999,7.823333333333331,0.0,0.08863833741091548,0
DEV-001,2025-02-12 04:00:00,29.73,57.51,0,1,32.87833333333334,5.48258850057754,61.34166666666667,7.367950642252233,-3.148333333333337,-3.8316666666666706,0.0,0.1778122214834636,0
DEV-001,2025-02-12 04:00:00,29.73,57.51,0,1,31.46666666666667,4.897528628468092,62.86666666666667,4.5527515489717425,-1.7366666666666681,-5.356666666666669,0.0,0.16845414926916985,0
DEV-001,2025-02-12 05:00:00,34.64,60.66,0,1,30.973333333333333,4.264292047534311,62.401666666666664,4.623191177819142,3.666666666666668,-1.7416666666666671,0.0,0.17674647266607174,0
DEV-001,2025-02-12 05:00:00,34.64,60.66,0,1,30.48,3.4348915557841875,61.93666666666667,4.636950147097216,4.16,-1.2766666666666708,0.0,0.17684283881746649,0
DEV-001,2025-02-12 06:00:00,33.42,56.28,0,1,31.538333333333338,3.1396650564454434,60.04333333333333,4.134443936814899,1.8816666666666642,-3.7633333333333283,0.0,0.18201420959614206,0
DEV-001,2025-02-12 06:00:00,33.42,56.28,0,1,32.596666666666664,2.286557820538321,58.15,2.02055437937201,0.8233333333333377,-1.8699999999999974,0.0,0.1883406060748397,0
DEV-001,2025-02-12 07:00:00,35.24,65.3,0,1,33.515,1.99254360052638,59.44833333333333,3.493195767011298,1.7250000000000014,5.851666666666667,0.0,0.16597514236101846,0
DEV-001,2025-02-12 07:00:00,35.24,65.3,0,1,34.43333333333334,0.8295219506834279,60.74666666666667,4.03442519656335,0.8066666666666649,4.5533333333333275,0.0,0.17400921614303522,0
DEV-001,2025-02-12 08:00:00,39.12,56.78,0,1,35.18,2.098456575676332,60.1,4.349731026166879,3.9399999999999977,-3.3200000000000003,0.0,0.1787624204637987,0
DEV-001,2025-02-12 08:00:00,39.12,56.78,0,1,35.92666666666667,2.6040174090558943,59.45333333333334,4.534325381648922,3.193333333333328,-2.673333333333339,0.0,0.18377496726477177,0
DEV-001,2025-02-12 09:00:00,40.92,68.26,1,1,37.17666666666667,2.938691318710872,61.45000000000001,5.41050459753971,3.7433333333333323,6.809999999999995,1.0,0.02973572376920619,0
DEV-001,2025-02-12 09:00:00,40.92,68.26,1,1,38.42666666666667,2.5963256087530917,63.446666666666665,5.330946132410677,2.4933333333333323,4.81333333333334,2.0,0.04125373893853179,0
DEV-001,2025-02-12 10:00:00,37.98,65.49,0,1,38.88333333333333,2.1212229177215876,63.47833333333333,5.344703608869658,-0.903333333333336,2.011666666666663,2.0,0.14284401740830655,0
DEV-001,2025-02-12 10:00:00,37.98,65.49,0,1,39.339999999999996,1.3258054155873684,63.51000000000001,5.358201190698018,-1.3599999999999994,1.9799999999999827,2.0,0.14288005757235345,0
DEV-001,2025-02-12 11:00:00,33.98,52.99,0,1,38.48333333333333,2.571642795309476,62.87833333333333,6.427053498039714,-4.50333333333333,-9.888333333333328,2.0,0.11206107007601068,0
DEV-001,2025-02-12 11:00:00,33.98,52.99,0,1,37.626666666666665,3.1157064474476415,62.24666666666667,7.27640753852234,-3.6466666666666683,-9.256666666666668,2.0,0.1206271486938636,0
DEV-001,2025-02-12 12:00:00,37.95,60.28,1,1,37.13166666666667,2.695421426542908,60.916666666666664,6.660701664739624,0.8183333333333351,-0.6366666666666632,2.0,0.08906269606632816,0
DEV-001,2025-02-12 12:00:00,37.95,60.28,1,1,36.63666666666666,2.0578888858892292,59.586666666666666,5.615908356327197,1.3133333333333397,0.6933333333333351,2.0,0.09398143872220832,0
DEV-001,2025-02-12 13:00:00,45.38,63.94,0,1,37.87,4.163873196916573,59.328333333333326,5.317779298416375,7.510000000000005,4.611666666666672,2.0,0.09467254920842993,0
DEV-001,2025-02-12 13:00:00,45.38,63.94,0,1,39.10333333333333,5.175916021987549,59.07,4.985876051407534,6.276666666666671,4.869999999999997,2.0,0.09749645205401097,0
DEV-001,2025-02-12 14:00:00,39.15,61.68,0,1,39.965,4.544212803115747,60.51833333333334,4.038675112789507,-0.8150000000000048,1.1616666666666617,2.0,0.15851044313597218,0
DEV-001,2025-02-12 14:00:00,39.15,61.68,0,1,40.82666666666666,3.567591157443364,61.96666666666667,1.6517949832424206,-1.6766666666666623,-0.28666666666666885,2.0,0.15361242022337213,0
DEV-001,2025-02-12 15:00:00,41.87,66.38,1,1,41.48,3.2830108132629845,62.98333333333333,2.1942257556287266,0.39000000000000057,3.3966666666666683,2.0,0.055630839308540125,0
DEV-001,2025-02-12 15:00:00,41.87,66.38,1,1,42.13333333333333,2.793597441770848,64.0,2.102417655937427,-0.2633333333333354,2.3799999999999955,2.0,0.05707741471862332,0
DEV-001,2025-02-12 16:00:00,34.47,57.87,0,1,40.315,3.6706607034703183,62.98833333333334,3.272102789746135,-5.844999999999999,-5.118333333333339,2.0,0.1400340435612109,0
DEV-001,2025-02-12 16:00:00,34.47,57.87,0,1,38.49666666666666,3.3478510520432536,61.97666666666667,3.8127190647443165,-4.026666666666664,-4.106666666666669,2.0,0.15812801387692615,0
DEV-001,2025-02-12 17:00:00,33.39,52.76,0,1,37.53666666666666,3.9028741546028254,60.49,5.371815335619664,-4.146666666666661,-7.730000000000004,2.0,0.126826182561102,0
DEV-001,2025-02-12 17:00:00,33.39,52.76,0,1,36.57666666666667,4.128547767274386,59.00333333333333,6.153986241995166,-3.1866666666666674,-6.243333333333332,2.0,0.14377515164022636,0
DEV-001,2025-02-12 18:00:00,40.69,58.06,0,1,36.38,3.84428406858801,57.61666666666667,4.985886748279213,4.309999999999995,0.44333333333333513,1.0,0.16287402801598305,0
DEV-001,2025-02-12 18:00:00,40.69,58.06,0,1,36.18333333333333,3.524103668546964,56.23,2.689193187556463,4.506666666666668,1.8300000000000054,0.0,0.1814858020536929,0
DEV-001,2025-02-12 19:00:00,32.01,60.51,1,1,35.77333333333333,3.8876505329911017,56.669999999999995,3.1820119421523123,-3.7633333333333354,3.8400000000000034,1.0,0.07875519835683048,0
DEV-001,2025-02-12 19:00:00,32.01,60.51,1,1,35.36333333333334,4.171918823115548,57.10999999999999,3.5431624292430857,-3.353333333333339,3.4000000000000057,2.0,0.0875043728661693,0
DEV-001,2025-02-12 20:00:00,29.25,59.06,0,1,34.67333333333334,4.850705790569608,58.16,2.8647862049373534,-5.423333333333339,0.9000000000000057,2.0,0.1485949164099069,0
DEV-001,2025-02-12 20:00:00,29.25,59.06,0,1,33.98333333333333,5.339583004941981,59.21,1.101816681666671,-4.733333333333327,-0.14999999999999858,2.0,0.149901374020304,0
DEV-001,2025-02-12 21:00:00,43.52,62.9,0,1,34.455,6.118652629460082,60.01666666666667,1.7005489309823765,9.065000000000005,2.8833333333333258,2.0,0.09925877251968668,0
DEV-001,2025-02-12 21:00:00,43.52,62.9,0,1,34.92666666666667,6.7698409631737775,60.82333333333333,1.7343663588368496,8.593333333333334,2.076666666666668,2.0,0.10492052092038784,0
DEV-001,2025-02-12 22:00:00,41.82,59.85,0,1,36.56166666666667,7.101063065954727,60.71333333333334,1.778579957906035,5.258333333333333,-0.8633333333333368,1.0,0.15161872960495737,0
DEV-001,2025-02-12 22:00:00,41.82,59.85,0,1,38.196666666666665,6.971635867331785,60.60333333333333,1.813732799136928,3.623333333333335,-0.7533333333333303,0.0,0.1783686343693649,0
DEV-001,2025-02-12 23:00:00,32.75,67.75,0,1,38.78,6.174142855490191,62.05166666666667,3.2420698121207265,-6.030000000000001,5.698333333333331,0.0,0.127495741061611,0
DEV-001,2025-02-12 23:00:00,32.75,67.75,0,1,39.36333333333334,5.178774629839331,63.5,3.5634253184257014,-6.613333333333337,4.25,0.0,0.12803401358637245,0
DEV-001,2025-02-13 00:00:00,36.14,61.98,0,1,38.13333333333333,4.860722854336274,63.346666666666664,3.613843752386652,-1.9933333333333323,-1.3666666666666671,0.0,0.176499212963802,0
DEV-001,2025-02-13 00:00:00,36.14,61.98,0,1,36.903333333333336,4.099095835262507,63.19333333333333,3.655859224131051,-0.7633333333333354,-1.2133333333333312,0.0,0.18035145817075215,0
DEV-001,2025-02-13 01:00:00,33.37,55.97,0,1,35.495,3.4763011952359872,62.54666666666666,4.589469105099666,-2.125,-6.576666666666661,0.0,0.16049857100790582,0
DEV-001,2025-02-13 01:00:00,33.37,55.97,0,1,34.086666666666666,1.614492696380263,61.9,5.268540594889432,-0.7166666666666686,-5.93,0.0,0.1695768043331391,0
DEV-001,2025-02-13 02:00:00,33.31,49.59,0,1,34.18,1.5360468742843054,58.873333333333335,6.342506339505353,-0.8699999999999974,-9.283333333333331,0.0,0.13294882130256686,0
DEV-001,2025-02-13 02:00:00,33.31,49.59,0,1,34.27333333333333,1.4461627386519438,55.84666666666667,5.541799948271916,-0.9633333333333312,-6.256666666666668,0.0,0.15626661604770525,0
DEV-001,2025-02-13 03:00:00,39.25,56.16,0,1,34.791666666666664,2.4546968584054354,54.876666666666665,4.698781402307087,4.458333333333336,1.2833333333333314,0.0,0.1814986104831598,0
DEV-001,2025-02-13 03:00:00,39.25,56.16,0,1,35.31,3.0520288334154175,53.90666666666666,3.3447550981599954,3.9399999999999977,2.2533333333333374,0.0,0.18005540411394982,0
DEV-001,2025-02-13 04:00:00,37.18,49.76,0,1,35.945,2.9627132834615217,52.87166666666667,3.5340368796416994,1.2349999999999994,-3.1116666666666717,0.0,0.17467161527541897,0
DEV-001,2025-02-13 04:00:00,37.18,49.76,0,1,36.580000000000005,2.696798101452837,51.836666666666666,3.349702474350222,0.5999999999999943,-2.076666666666668,0.0,0.17763939796011508,0
DEV-001,2025-02-13 05:00:00,30.65,68.95,0,1,36.13666666666666,3.454166566143865,55.06333333333333,7.502705289871575,-5.486666666666665,13.88666666666667,0.0,0.05377852117553589,0
DEV-001,2025-02-13 05:00:00,30.65,68.95,0,1,35.693333333333335,4.014736188925233,58.28999999999999,8.739185316721414,-5.0433333333333366,10.66000000000001,0.0,0.08404675242679044,0
DEV-001,2025-02-13 06:00:00,38.11,53.97,0,1,35.50333333333333,3.8357354792354768,57.925000000000004,8.890365009379495,2.606666666666669,-3.9550000000000054,0.0,0.17880005662928228,0
DEV-001,2025-02-13 06:00:00,38.11,53.97,0,1,35.31333333333333,3.636067472787837,57.559999999999995,9.021312543083706,2.796666666666667,-3.5899999999999963,0.0,0.17870583987472738,0
DEV-001,2025-02-13 07:00:00,43.81,54.78,0,1,36.41833333333333,5.049508556945539,58.39666666666667,8.361922426491756,7.391666666666673,-3.616666666666667,0.0,0.14496701128620987,0
DEV-001,2025-02-13 07:00:00,43.81,54.78,0,1,37.52333333333333,5.902849029635325,59.23333333333333,7.535209795796363,6.286666666666669,-4.453333333333326,0.0,0.15097365326282813,0
DEV-001,2025-02-13 08:00:00,47.04,63.06,0,1,40.255,5.878271004300599,58.251666666666665,6.298328085029058,6.784999999999997,4.808333333333337,0.0,0.12226750627694566,0
DEV-001,2025-02-13 08:00:00,47.04,63.06,0,1,42.98666666666667,4.044218919231374,57.27,4.4995199743972085,4.0533333333333275,5.789999999999999,0.0,0.12652354654245557,0
DEV-001,2025-02-13 09:00:00,29.22,54.21,0,1,41.504999999999995,6.846104731889639,57.31,4.465252512456539,-12.284999999999997,-3.1000000000000014,0.0,0.11373954385627094,0
DEV-001,2025-02-13 09:00:00,29.22,54.21,0,1,40.02333333333333,8.491983670890313,57.35,4.430286672439992,-10.803333333333335,-3.1400000000000006,0.0,0.12199935959565905,0
DEV-001,2025-02-13 10:00:00,39.82,61.55,0,1,39.358333333333334,8.289970848360532,58.47833333333333,4.506295226310158,0.461666666666666,3.0716666666666654,0.0,0.18216403415159343,0
DEV-001,2025-02-13 10:00:00,39.82,61.55,0,1,38.693333333333335,8.016988628323428,59.60666666666666,4.234433452855926,1.1266666666666652,1.9433333333333351,0.0,0.18294327359892282,0
DEV-001,2025-02-13 11:00:00,31.84,71.07,0,1,36.160000000000004,7.213254466605169,60.94166666666666,6.299861638692149,-4.320000000000004,10.12833333333333,0.0,0.08234962641208055,0
DEV-001,2025-02-13 11:00:00,31.84,71.07,0,1,33.62666666666667,4.938350601837118,62.276666666666664,7.561001697306018,-1.7866666666666724,8.79333333333333,0.0,0.09855380166520356,0
DEV-001,2025-02-13 12:00:00,38.24,55.62,0,1,35.13,4.695542567158667,62.511666666666656,7.276709192118676,3.1099999999999994,-6.891666666666659,0.0,0.15112063194377984,0
DEV-001,2025-02-13 12:00:00,38.24,55.62,0,1,36.63333333333333,3.7795378906245034,62.74666666666666,6.971348984713388,1.6066666666666691,-7.126666666666665,0.0,0.1537208784462893,0
